date,store_id,sku_id,sku_name,category,units_sold,price_per_unit_usd,revenue_usd,promotion_flag,unit_of_measure
28-06-2025,Giant_Store_001,1018,Spinach,Vegetable,51,1.71,87.21,0,each
29-06-2025,Giant_Store_001,1018,Spinach,Vegetable,61,1.71,104.31,0,each
30-06-2025,Giant_Store_001,1018,Spinach,Vegetable,43,1.71,73.53,0,each
01-07-2025,Giant_Store_001,1018,Spinach,Vegetable,49,1.71,83.79,0,each
02-07-2025,Giant_Store_001,1018,Spinach,Vegetable,55,1.71,94.05,0,each
03-07-2025,Giant_Store_001,1018,Spinach,Vegetable,47,1.71,80.37,0,each
04-07-2025,Giant_Store_001,1018,Spinach,Vegetable,41,1.71,70.11,0,each
05-07-2025,Giant_Store_001,1018,Spinach,Vegetable,47,1.71,80.37,0,each
06-07-2025,Giant_Store_001,1018,Spinach,Vegetable,48,1.71,82.08,0,each
07-07-2025,Giant_Store_001,1018,Spinach,Vegetable,42,1.71,71.82,0,each
08-07-2025,Giant_Store_001,1018,Spinach,Vegetable,48,1.71,82.08,0,each
09-07-2025,Giant_Store_001,1018,Spinach,Vegetable,50,1.71,85.5,0,each
10-07-2025,Giant_Store_001,1018,Spinach,Vegetable,36,1.71,61.56,0,each
11-07-2025,Giant_Store_001,1018,Spinach,Vegetable,42,1.71,71.82,0,each
12-07-2025,Giant_Store_001,1018,Spinach,Vegetable,34,1.71,58.14,0,each
13-07-2025,Giant_Store_001,1018,Spinach,Vegetable,44,1.71,75.24,0,each
14-07-2025,Giant_Store_001,1018,Spinach,Vegetable,44,1.71,75.24,0,each
15-07-2025,Giant_Store_001,1018,Spinach,Vegetable,49,1.71,83.79,0,each
16-07-2025,Giant_Store_001,1018,Spinach,Vegetable,67,1.5,100.82,1,each
17-07-2025,Giant_Store_001,1018,Spinach,Vegetable,58,1.71,99.18,0,each
18-07-2025,Giant_Store_001,1018,Spinach,Vegetable,37,1.71,63.27,0,each
19-07-2025,Giant_Store_001,1018,Spinach,Vegetable,47,1.71,80.37,0,each
20-07-2025,Giant_Store_001,1018,Spinach,Vegetable,53,1.71,90.63,0,each
21-07-2025,Giant_Store_001,1018,Spinach,Vegetable,41,1.71,70.11,0,each
22-07-2025,Giant_Store_001,1018,Spinach,Vegetable,49,1.71,83.79,0,each
23-07-2025,Giant_Store_001,1018,Spinach,Vegetable,43,1.71,73.53,0,each
24-07-2025,Giant_Store_001,1018,Spinach,Vegetable,45,1.71,76.95,0,each
25-07-2025,Giant_Store_001,1018,Spinach,Vegetable,58,1.5,87.28,1,each
26-07-2025,Giant_Store_001,1018,Spinach,Vegetable,71,1.5,106.84,1,each
27-07-2025,Giant_Store_001,1018,Spinach,Vegetable,43,1.71,73.53,0,each
28-07-2025,Giant_Store_001,1018,Spinach,Vegetable,41,1.71,70.11,0,each
29-07-2025,Giant_Store_001,1018,Spinach,Vegetable,39,1.71,66.69,0,each
30-07-2025,Giant_Store_001,1018,Spinach,Vegetable,59,1.71,100.89,0,each
31-07-2025,Giant_Store_001,1018,Spinach,Vegetable,57,1.71,97.47,0,each
01-08-2025,Giant_Store_001,1018,Spinach,Vegetable,45,1.71,76.95,0,each
02-08-2025,Giant_Store_001,1018,Spinach,Vegetable,56,1.71,95.76,0,each
03-08-2025,Giant_Store_001,1018,Spinach,Vegetable,53,1.71,90.63,0,each
04-08-2025,Giant_Store_001,1018,Spinach,Vegetable,43,1.71,73.53,0,each
05-08-2025,Giant_Store_001,1018,Spinach,Vegetable,45,1.71,76.95,0,each
06-08-2025,Giant_Store_001,1018,Spinach,Vegetable,51,1.71,87.21,0,each
07-08-2025,Giant_Store_001,1018,Spinach,Vegetable,23,1.71,39.33,0,each
08-08-2025,Giant_Store_001,1018,Spinach,Vegetable,52,1.71,88.92,0,each
09-08-2025,Giant_Store_001,1018,Spinach,Vegetable,53,1.71,90.63,0,each
10-08-2025,Giant_Store_001,1018,Spinach,Vegetable,64,1.71,109.44,0,each
11-08-2025,Giant_Store_001,1018,Spinach,Vegetable,31,1.71,53.01,0,each
12-08-2025,Giant_Store_001,1018,Spinach,Vegetable,32,1.71,54.72,0,each
13-08-2025,Giant_Store_001,1018,Spinach,Vegetable,42,1.71,71.82,0,each
14-08-2025,Giant_Store_001,1018,Spinach,Vegetable,34,1.71,58.14,0,each
15-08-2025,Giant_Store_001,1018,Spinach,Vegetable,46,1.71,78.66,0,each
16-08-2025,Giant_Store_001,1018,Spinach,Vegetable,58,1.71,99.18,0,each
17-08-2025,Giant_Store_001,1018,Spinach,Vegetable,44,1.71,75.24,0,each
18-08-2025,Giant_Store_001,1018,Spinach,Vegetable,61,1.71,104.31,0,each
19-08-2025,Giant_Store_001,1018,Spinach,Vegetable,52,1.71,88.92,0,each
20-08-2025,Giant_Store_001,1018,Spinach,Vegetable,37,1.71,63.27,0,each
21-08-2025,Giant_Store_001,1018,Spinach,Vegetable,42,1.5,63.2,1,each
22-08-2025,Giant_Store_001,1018,Spinach,Vegetable,39,1.71,66.69,0,each
23-08-2025,Giant_Store_001,1018,Spinach,Vegetable,58,1.71,99.18,0,each
24-08-2025,Giant_Store_001,1018,Spinach,Vegetable,68,1.5,102.33,1,each
25-08-2025,Giant_Store_001,1018,Spinach,Vegetable,25,1.71,42.75,0,each
26-08-2025,Giant_Store_001,1018,Spinach,Vegetable,39,1.71,66.69,0,each
27-08-2025,Giant_Store_001,1018,Spinach,Vegetable,56,1.71,95.76,0,each
28-08-2025,Giant_Store_001,1018,Spinach,Vegetable,45,1.71,76.95,0,each
29-08-2025,Giant_Store_001,1018,Spinach,Vegetable,35,1.71,59.85,0,each
30-08-2025,Giant_Store_001,1018,Spinach,Vegetable,39,1.71,66.69,0,each
31-08-2025,Giant_Store_001,1018,Spinach,Vegetable,37,1.71,63.27,0,each
01-09-2025,Giant_Store_001,1018,Spinach,Vegetable,34,1.71,58.14,0,each
02-09-2025,Giant_Store_001,1018,Spinach,Vegetable,35,1.71,59.85,0,each
03-09-2025,Giant_Store_001,1018,Spinach,Vegetable,62,1.5,93.3,1,each
04-09-2025,Giant_Store_001,1018,Spinach,Vegetable,32,1.71,54.72,0,each
05-09-2025,Giant_Store_001,1018,Spinach,Vegetable,61,1.71,104.31,0,each
06-09-2025,Giant_Store_001,1018,Spinach,Vegetable,45,1.71,76.95,0,each
07-09-2025,Giant_Store_001,1018,Spinach,Vegetable,62,1.71,106.02,0,each
08-09-2025,Giant_Store_001,1018,Spinach,Vegetable,59,1.71,100.89,0,each
09-09-2025,Giant_Store_001,1018,Spinach,Vegetable,32,1.71,54.72,0,each
10-09-2025,Giant_Store_001,1018,Spinach,Vegetable,50,1.71,85.5,0,each
11-09-2025,Giant_Store_001,1018,Spinach,Vegetable,44,1.71,75.24,0,each
12-09-2025,Giant_Store_001,1018,Spinach,Vegetable,47,1.5,70.73,1,each
13-09-2025,Giant_Store_001,1018,Spinach,Vegetable,49,1.71,83.79,0,each
14-09-2025,Giant_Store_001,1018,Spinach,Vegetable,55,1.71,94.05,0,each
15-09-2025,Giant_Store_001,1018,Spinach,Vegetable,48,1.71,82.08,0,each
16-09-2025,Giant_Store_001,1018,Spinach,Vegetable,42,1.71,71.82,0,each
17-09-2025,Giant_Store_001,1018,Spinach,Vegetable,62,1.5,93.3,1,each
18-09-2025,Giant_Store_001,1018,Spinach,Vegetable,53,1.71,90.63,0,each
19-09-2025,Giant_Store_001,1018,Spinach,Vegetable,47,1.5,70.73,1,each
20-09-2025,Giant_Store_001,1018,Spinach,Vegetable,58,1.71,99.18,0,each
21-09-2025,Giant_Store_001,1018,Spinach,Vegetable,44,1.71,75.24,0,each
22-09-2025,Giant_Store_001,1018,Spinach,Vegetable,48,1.71,82.08,0,each
23-09-2025,Giant_Store_001,1018,Spinach,Vegetable,39,1.71,66.69,0,each
24-09-2025,Giant_Store_001,1018,Spinach,Vegetable,48,1.71,82.08,0,each
25-09-2025,Giant_Store_001,1018,Spinach,Vegetable,42,1.71,71.82,0,each
26-09-2025,Giant_Store_001,1018,Spinach,Vegetable,38,1.71,64.98,0,each
27-09-2025,Giant_Store_001,1018,Spinach,Vegetable,48,1.71,82.08,0,each
28-09-2025,Giant_Store_001,1018,Spinach,Vegetable,31,1.71,53.01,0,each
29-09-2025,Giant_Store_001,1018,Spinach,Vegetable,41,1.71,70.11,0,each
30-09-2025,Giant_Store_001,1018,Spinach,Vegetable,46,1.71,78.66,0,each
01-10-2025,Giant_Store_001,1018,Spinach,Vegetable,50,1.71,85.5,0,each
02-10-2025,Giant_Store_001,1018,Spinach,Vegetable,52,1.71,88.92,0,each
03-10-2025,Giant_Store_001,1018,Spinach,Vegetable,40,1.71,68.4,0,each
04-10-2025,Giant_Store_001,1018,Spinach,Vegetable,65,1.71,111.15,0,each
05-10-2025,Giant_Store_001,1018,Spinach,Vegetable,71,1.71,121.41,0,each
06-10-2025,Giant_Store_001,1018,Spinach,Vegetable,33,1.71,56.43,0,each
07-10-2025,Giant_Store_001,1018,Spinach,Vegetable,38,1.71,64.98,0,each
08-10-2025,Giant_Store_001,1018,Spinach,Vegetable,58,1.71,99.18,0,each
09-10-2025,Giant_Store_001,1018,Spinach,Vegetable,49,1.71,83.79,0,each
10-10-2025,Giant_Store_001,1018,Spinach,Vegetable,40,1.71,68.4,0,each
11-10-2025,Giant_Store_001,1018,Spinach,Vegetable,52,1.71,88.92,0,each
12-10-2025,Giant_Store_001,1018,Spinach,Vegetable,62,1.71,106.02,0,each
13-10-2025,Giant_Store_001,1018,Spinach,Vegetable,36,1.71,61.56,0,each
14-10-2024,Giant_Store_001,1019,SweetCorn,Vegetable,37,0.52,19.24,0,lb
15-10-2024,Giant_Store_001,1019,SweetCorn,Vegetable,55,0.46,25.17,1,lb
16-10-2024,Giant_Store_001,1019,SweetCorn,Vegetable,39,0.52,20.28,0,lb
17-10-2024,Giant_Store_001,1019,SweetCorn,Vegetable,40,0.52,20.8,0,lb
18-10-2024,Giant_Store_001,1019,SweetCorn,Vegetable,27,0.52,14.04,0,lb
19-10-2024,Giant_Store_001,1019,SweetCorn,Vegetable,49,0.52,25.48,0,lb
20-10-2024,Giant_Store_001,1019,SweetCorn,Vegetable,40,0.52,20.8,0,lb
21-10-2024,Giant_Store_001,1019,SweetCorn,Vegetable,31,0.52,16.12,0,lb
22-10-2024,Giant_Store_001,1019,SweetCorn,Vegetable,46,0.52,23.92,0,lb
23-10-2024,Giant_Store_001,1019,SweetCorn,Vegetable,41,0.52,21.32,0,lb
24-10-2024,Giant_Store_001,1019,SweetCorn,Vegetable,35,0.52,18.2,0,lb
25-10-2024,Giant_Store_001,1019,SweetCorn,Vegetable,39,0.52,20.28,0,lb
26-10-2024,Giant_Store_001,1019,SweetCorn,Vegetable,51,0.52,26.52,0,lb
27-10-2024,Giant_Store_001,1019,SweetCorn,Vegetable,50,0.52,26,0,lb
28-10-2024,Giant_Store_001,1019,SweetCorn,Vegetable,43,0.52,22.36,0,lb
29-10-2024,Giant_Store_001,1019,SweetCorn,Vegetable,45,0.52,23.4,0,lb
30-10-2024,Giant_Store_001,1019,SweetCorn,Vegetable,40,0.52,20.8,0,lb
31-10-2024,Giant_Store_001,1019,SweetCorn,Vegetable,43,0.52,22.36,0,lb
01-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,26,0.52,13.52,0,lb
02-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,53,0.52,27.56,0,lb
03-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,49,0.52,25.48,0,lb
04-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,43,0.52,22.36,0,lb
05-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,36,0.52,18.72,0,lb
06-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,47,0.52,24.44,0,lb
07-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,29,0.52,15.08,0,lb
08-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,41,0.52,21.32,0,lb
09-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,51,0.52,26.52,0,lb
10-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,43,0.52,22.36,0,lb
11-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,35,0.52,18.2,0,lb
12-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,43,0.52,22.36,0,lb
13-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,30,0.52,15.6,0,lb
14-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,36,0.52,18.72,0,lb
15-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,23,0.52,11.96,0,lb
16-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,61,0.46,27.91,1,lb
17-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,34,0.52,17.68,0,lb
18-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,55,0.52,28.6,0,lb
19-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,47,0.52,24.44,0,lb
20-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,33,0.52,17.16,0,lb
21-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,27,0.52,14.04,0,lb
22-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,41,0.52,21.32,0,lb
23-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,45,0.52,23.4,0,lb
24-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,42,0.52,21.84,0,lb
25-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,51,0.46,23.34,1,lb
26-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,37,0.52,19.24,0,lb
27-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,45,0.52,23.4,0,lb
28-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,32,0.52,16.64,0,lb
29-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,25,0.52,13,0,lb
30-11-2024,Giant_Store_001,1019,SweetCorn,Vegetable,54,0.52,28.08,0,lb
01-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,49,0.52,25.48,0,lb
02-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,31,0.52,16.12,0,lb
03-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,31,0.52,16.12,0,lb
04-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,30,0.52,15.6,0,lb
05-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,36,0.52,18.72,0,lb
06-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,51,0.52,26.52,0,lb
07-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,59,0.52,30.68,0,lb
08-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,43,0.52,22.36,0,lb
09-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,48,0.52,24.96,0,lb
10-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,31,0.52,16.12,0,lb
11-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,35,0.52,18.2,0,lb
12-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,36,0.52,18.72,0,lb
13-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,54,0.52,28.08,0,lb
14-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,48,0.46,21.96,1,lb
15-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,53,0.52,27.56,0,lb
16-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,34,0.52,17.68,0,lb
17-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,37,0.52,19.24,0,lb
18-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,31,0.52,16.12,0,lb
19-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,37,0.52,19.24,0,lb
20-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,46,0.52,23.92,0,lb
21-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,28,0.52,14.56,0,lb
22-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,47,0.52,24.44,0,lb
23-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,25,0.52,13,0,lb
24-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,45,0.52,23.4,0,lb
25-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,24,0.52,12.48,0,lb
26-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,30,0.52,15.6,0,lb
27-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,46,0.52,23.92,0,lb
28-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,43,0.52,22.36,0,lb
29-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,60,0.46,27.46,1,lb
30-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,36,0.52,18.72,0,lb
31-12-2024,Giant_Store_001,1019,SweetCorn,Vegetable,36,0.52,18.72,0,lb
01-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,34,0.52,17.68,0,lb
02-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,49,0.52,25.48,0,lb
03-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,48,0.52,24.96,0,lb
04-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,44,0.52,22.88,0,lb
05-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,35,0.52,18.2,0,lb
06-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,41,0.52,21.32,0,lb
07-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,37,0.52,19.24,0,lb
08-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,35,0.52,18.2,0,lb
09-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,34,0.52,17.68,0,lb
10-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,36,0.52,18.72,0,lb
11-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,36,0.52,18.72,0,lb
12-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,41,0.52,21.32,0,lb
13-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,25,0.52,13,0,lb
14-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,42,0.52,21.84,0,lb
15-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,53,0.52,27.56,0,lb
16-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,73,0.46,33.4,1,lb
17-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,39,0.52,20.28,0,lb
18-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,40,0.52,20.8,0,lb
19-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,49,0.52,25.48,0,lb
20-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,50,0.52,26,0,lb
21-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,43,0.52,22.36,0,lb
22-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,35,0.52,18.2,0,lb
23-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,35,0.52,18.2,0,lb
24-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,25,0.52,13,0,lb
25-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,50,0.52,26,0,lb
26-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,76,0.46,34.78,1,lb
27-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,36,0.52,18.72,0,lb
28-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,31,0.52,16.12,0,lb
29-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,63,0.46,28.83,1,lb
30-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,46,0.52,23.92,0,lb
31-01-2025,Giant_Store_001,1019,SweetCorn,Vegetable,32,0.52,16.64,0,lb
01-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,40,0.52,20.8,0,lb
02-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,76,0.46,34.78,1,lb
03-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,36,0.52,18.72,0,lb
04-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,37,0.52,19.24,0,lb
05-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,40,0.52,20.8,0,lb
06-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,53,0.46,24.25,1,lb
07-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,30,0.52,15.6,0,lb
08-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,38,0.52,19.76,0,lb
09-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,54,0.52,28.08,0,lb
10-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,33,0.52,17.16,0,lb
11-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,45,0.52,23.4,0,lb
12-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,61,0.46,27.91,1,lb
13-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,34,0.52,17.68,0,lb
14-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,37,0.52,19.24,0,lb
15-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,51,0.52,26.52,0,lb
16-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,47,0.52,24.44,0,lb
17-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,38,0.52,19.76,0,lb
18-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,44,0.52,22.88,0,lb
19-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,39,0.52,20.28,0,lb
20-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,30,0.52,15.6,0,lb
21-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,50,0.52,26,0,lb
22-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,41,0.52,21.32,0,lb
23-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,43,0.52,22.36,0,lb
24-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,41,0.52,21.32,0,lb
25-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,38,0.52,19.76,0,lb
26-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,24,0.52,12.48,0,lb
27-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,41,0.52,21.32,0,lb
28-02-2025,Giant_Store_001,1019,SweetCorn,Vegetable,32,0.52,16.64,0,lb
01-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,43,0.52,22.36,0,lb
02-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,39,0.52,20.28,0,lb
03-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,39,0.52,20.28,0,lb
04-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,32,0.52,16.64,0,lb
05-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,50,0.52,26,0,lb
06-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,44,0.52,22.88,0,lb
07-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,45,0.52,23.4,0,lb
08-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,58,0.46,26.54,1,lb
09-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,65,0.52,33.8,0,lb
10-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,37,0.52,19.24,0,lb
11-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,38,0.52,19.76,0,lb
12-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,36,0.52,18.72,0,lb
13-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,39,0.52,20.28,0,lb
14-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,50,0.52,26,0,lb
15-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,50,0.52,26,0,lb
16-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,36,0.52,18.72,0,lb
17-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,44,0.52,22.88,0,lb
18-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,40,0.52,20.8,0,lb
19-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,33,0.52,17.16,0,lb
20-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,41,0.52,21.32,0,lb
21-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,37,0.52,19.24,0,lb
22-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,45,0.52,23.4,0,lb
23-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,47,0.52,24.44,0,lb
24-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,41,0.52,21.32,0,lb
25-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,38,0.52,19.76,0,lb
26-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,39,0.52,20.28,0,lb
27-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,40,0.52,20.8,0,lb
28-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,37,0.52,19.24,0,lb
29-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,41,0.52,21.32,0,lb
30-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,35,0.52,18.2,0,lb
31-03-2025,Giant_Store_001,1019,SweetCorn,Vegetable,45,0.52,23.4,0,lb
01-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,55,0.46,25.17,1,lb
02-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,45,0.52,23.4,0,lb
03-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,39,0.52,20.28,0,lb
04-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,47,0.52,24.44,0,lb
05-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,52,0.52,27.04,0,lb
06-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,43,0.52,22.36,0,lb
07-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,33,0.52,17.16,0,lb
08-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,34,0.52,17.68,0,lb
09-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,54,0.46,24.71,1,lb
10-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,39,0.52,20.28,0,lb
11-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,36,0.52,18.72,0,lb
12-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,39,0.52,20.28,0,lb
13-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,49,0.52,25.48,0,lb
14-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,39,0.52,20.28,0,lb
15-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,44,0.52,22.88,0,lb
16-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,25,0.52,13,0,lb
17-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,39,0.52,20.28,0,lb
18-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,31,0.52,16.12,0,lb
19-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,40,0.52,20.8,0,lb
20-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,40,0.52,20.8,0,lb
21-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,27,0.52,14.04,0,lb
22-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,39,0.52,20.28,0,lb
23-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,38,0.52,19.76,0,lb
24-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,34,0.52,17.68,0,lb
25-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,38,0.52,19.76,0,lb
26-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,49,0.52,25.48,0,lb
27-04-2025,Giant_Store_001,1019,SweetCorn,Vegetable,45,0.52,23.4,0,lb
